real12,pred12,real3,pred3
14.0,14.823626,11.0,9.077745
19.0,15.064692,15.0,8.890526
19.0,15.241688,7.0,9.160517
15.0,15.195986,10.0,9.308586
18.0,15.152372,10.0,9.278032
17.0,13.05682,13.0,11.837709
13.0,14.065128,16.0,11.317335
17.0,17.99176,12.0,11.164244
38.0,24.833471,13.0,12.272465
27.0,24.855034,14.0,13.274645
24.0,21.968773,19.0,15.096233
16.0,21.273159,19.0,15.7611065
22.0,21.832075,15.0,15.739052
22.0,20.22956,18.0,15.183571
13.0,19.406693,17.0,15.158812
20.0,19.614609,13.0,17.74187
19.0,20.302223,17.0,21.737476
24.0,21.866154,38.0,23.96621
25.0,23.00617,27.0,25.594227
19.0,23.44152,24.0,20.860004
23.0,22.571156,16.0,22.717579
25.0,23.578398,22.0,23.49574
22.0,23.1344,22.0,22.267242
22.0,21.257664,13.0,19.557266
27.0,21.371782,20.0,19.623352
13.0,22.388168,19.0,20.40955
16.0,22.485073,24.0,20.465782
24.0,22.764744,25.0,21.237804
26.0,23.613136,19.0,21.47264
18.0,25.074825,23.0,21.212532
28.0,25.059734,25.0,22.819365
25.0,23.361557,22.0,22.465364
22.0,22.507404,22.0,22.057192
27.0,22.82422,27.0,21.928043
21.0,22.062004,13.0,22.102604
20.0,21.483852,16.0,21.98199
22.0,22.433407,24.0,21.747574
21.0,21.013313,26.0,23.818394
21.0,21.287983,18.0,24.1749
29.0,22.851063,28.0,24.86447
20.0,22.557175,25.0,25.1211
23.0,22.233845,22.0,22.98102
20.0,20.560312,27.0,23.292358
17.0,20.337437,21.0,22.600376
16.0,18.467522,20.0,20.844946
16.0,18.173279,22.0,20.577013
19.0,18.709711,21.0,22.38659
20.0,18.425682,21.0,22.843388
20.0,19.262846,29.0,23.126411
19.0,20.334,20.0,22.971306
26.0,20.46862,23.0,21.525229
17.0,20.67974,20.0,19.934011
21.0,19.977716,17.0,18.99175
18.0,20.038136,16.0,18.115147
19.0,20.382442,16.0,17.47068
20.0,19.839575,19.0,17.966753
13.0,19.243256,20.0,18.868841
16.0,19.55674,20.0,20.225063
20.0,19.532911,19.0,20.350481
18.0,19.368736,26.0,20.673704
23.0,19.316425,17.0,20.715183
19.0,18.567028,21.0,19.232157
19.0,19.13324,18.0,18.147266
17.0,18.900139,19.0,16.379559
18.0,19.535194,20.0,16.496906
18.0,19.78144,13.0,18.094894
23.0,19.825651,16.0,18.364548
17.0,20.332508,20.0,18.762978
15.0,19.608059,18.0,18.665382
19.0,19.891615,23.0,18.724855
17.0,20.590366,19.0,18.595184
25.0,21.085627,19.0,18.996803
17.0,22.718904,17.0,19.808914
27.0,22.971146,18.0,20.095993
29.0,22.467243,18.0,20.169006
20.0,22.167234,23.0,21.070454
25.0,22.700287,17.0,21.233936
29.999998,22.349583,15.0,20.81636
18.0,22.452213,19.0,20.608921
12.0,22.526543,17.0,21.512094
20.0,20.72733,25.0,21.175869
20.0,21.098518,17.0,22.751087
13.0,20.720516,27.0,22.113855
24.0,21.4249,29.0,21.896866
28.0,21.836845,20.0,22.008253
20.0,22.164114,25.0,21.75613
20.0,20.951433,29.999998,22.800377
27.0,20.85366,18.0,21.640545
18.0,20.082912,12.0,21.428398
22.0,19.452682,20.0,21.435715
16.0,20.142548,20.0,20.102955
15.0,18.966766,13.0,18.086924
21.0,19.27177,24.0,19.088058
18.0,19.785791,28.0,19.483028
18.0,18.402246,20.0,21.123306
19.0,18.39436,20.0,20.144045
19.0,18.516815,27.0,19.96458
17.0,16.105618,18.0,19.190699
17.0,16.073994,22.0,19.160183
21.0,16.879425,16.0,19.881258
19.0,18.607353,15.0,18.108696
20.0,19.02275,21.0,17.731766
20.0,20.47195,18.0,18.402317
19.0,20.215302,18.0,18.937752
11.0,19.24296,19.0,18.610952
18.0,18.342714,19.0,18.745012
19.0,18.297834,17.0,18.860302
22.0,17.878235,17.0,18.856518
16.0,17.80573,21.0,18.873001
21.0,17.919102,19.0,19.03856
22.0,18.074062,20.0,19.17799
8.0,17.904186,20.0,18.877308
9.0,17.315222,19.0,18.875065
14.0,16.702389,11.0,18.269375
11.0,15.908083,18.0,17.58611
14.0,15.506077,19.0,17.268482
12.0,15.105391,22.0,17.791786
20.0,14.95396,16.0,17.442394
25.0,15.820625,21.0,16.760775
15.0,15.717602,22.0,15.472883
15.0,14.01932,8.0,15.633102
16.0,13.655138,9.0,13.999578
10.0,13.396305,14.0,12.770365
6.0,11.088871,11.0,12.775993
17.0,11.336521,14.0,13.501835
12.0,14.054102,12.0,14.131195
16.0,14.149761,20.0,14.050598
12.0,14.046059,25.0,14.060242
20.0,13.929678,15.0,14.442747
17.0,14.793394,15.0,13.129372
11.0,10.637003,16.0,12.507719
11.0,10.265968,10.0,12.019484
12.0,10.064745,6.0,11.411396
7.0,12.234394,17.0,11.40237
17.0,12.439676,12.0,13.294439
16.0,13.850149,16.0,15.171814
17.0,14.997744,12.0,14.38905
14.0,15.140373,20.0,14.298857
17.0,16.677475,17.0,14.65233
21.0,16.855183,11.0,15.51156
17.0,17.08255,11.0,14.719412
16.0,16.401247,12.0,15.156725
14.0,15.021221,7.0,15.704603
13.0,13.944784,17.0,14.73945
9.0,14.825224,16.0,14.81011
14.0,14.695719,17.0,15.664368
14.0,14.861645,14.0,14.511976
12.0,15.595543,17.0,15.057896
13.0,15.59347,21.0,16.276043
12.0,14.479288,17.0,15.963043
14.0,13.451286,16.0,15.074791
15.0,13.061117,14.0,13.702227
13.0,12.666876,13.0,11.949461
10.0,11.520355,9.0,11.473764
6.0,10.4433155,14.0,12.284042
10.0,9.406618,14.0,13.999624
4.0,8.518047,12.0,15.080921
5.0,8.385202,13.0,14.76009
8.0,8.000109,12.0,13.851421
13.0,7.0439034,14.0,12.970196
7.0,6.2052326,15.0,11.8743
6.0,5.919733,13.0,10.88414
5.0,6.1517944,10.0,9.524849
3.0,6.100689,6.0,8.52224
4.0,5.729746,10.0,7.650177
6.0,6.178768,4.0,6.844763
6.0,6.9769363,5.0,7.050499
9.0,7.3063316,8.0,5.496937
5.0,7.658903,13.0,5.5339336
7.0,7.3134403,7.0,5.633913
9.0,8.022392,6.0,4.5830193
12.0,9.4111,5.0,4.1993427
8.0,8.873226,3.0,5.2241287
9.0,8.148188,4.0,5.335825
7.0,8.648121,6.0,4.593626
19.0,8.602976,6.0,4.7072678
8.0,8.737083,9.0,4.8528595
6.0,8.821535,5.0,5.346382
8.0,9.2138405,7.0,5.8437366
15.0,9.445435,9.0,5.821169
11.0,9.822695,12.0,6.676197
12.0,10.065294,8.0,6.726824
12.0,10.579338,9.0,6.7706127
10.0,11.779324,7.0,7.4468822
12.0,12.008884,19.0,8.647528
12.0,11.985575,8.0,9.396177
17.0,12.58725,6.0,9.941765
13.0,13.087795,8.0,10.06859
20.0,14.685818,15.0,11.5367775
15.0,19.572021,11.0,11.073572
23.0,20.473694,12.0,11.136854
21.0,19.32359,12.0,12.266699
20.0,18.351597,10.0,12.905436
19.0,18.900043,12.0,13.174467
25.0,18.993214,12.0,12.006199
22.0,19.441643,17.0,13.321657
21.0,20.359337,13.0,15.0001545
22.0,20.632334,20.0,17.823223
22.0,21.745617,15.0,19.063097
17.0,22.13831,23.0,19.967825
26.0,24.28416,21.0,21.81342
22.0,23.692986,20.0,20.247576
22.0,22.12863,19.0,21.210682
19.0,21.613857,25.0,21.31876
23.0,22.953724,22.0,22.008705
22.0,23.597143,21.0,21.26423
21.0,23.044605,22.0,21.715002
20.0,22.42347,22.0,22.16084
23.0,22.163916,17.0,21.988926
18.0,22.416306,26.0,22.132187
20.0,22.664572,22.0,22.312222
26.0,23.040398,22.0,20.986319
17.0,23.123192,19.0,21.944542
19.0,23.610739,23.0,21.239864
23.0,22.992477,22.0,21.383484
28.0,23.330416,21.0,20.268803
23.0,23.756872,20.0,20.632576
24.0,23.927591,23.0,20.272018
19.0,23.24427,18.0,20.66772
18.0,22.320795,20.0,20.505571
15.0,21.454136,26.0,21.285648
20.0,20.723333,17.0,21.651814
15.0,19.963913,19.0,22.054497
16.0,20.407944,23.0,22.38158
14.0,19.640112,28.0,23.00193
14.0,18.481853,23.0,21.43069
20.0,18.673395,24.0,21.98253
25.0,19.129025,19.0,21.688307
17.0,18.881927,18.0,19.734058
17.0,18.172798,15.0,18.457043
22.0,17.505173,20.0,17.11415
14.0,17.450127,15.0,16.171228
15.0,17.410263,16.0,16.826357
18.0,17.821655,14.0,17.342358
17.0,17.677895,14.0,18.117176
10.0,17.915302,20.0,17.59295
21.0,18.75613,25.0,17.626236
18.0,18.83459,17.0,17.025143
20.0,19.698658,17.0,16.697378
13.0,20.495316,22.0,16.92534
25.0,19.775742,14.0,17.86729
17.0,18.900263,15.0,17.154078
18.0,18.129463,18.0,19.048862
16.0,17.745625,17.0,19.707388
24.0,17.631828,10.0,18.88285
21.0,17.088198,21.0,19.65533
16.0,17.017843,18.0,18.93546
17.0,15.965649,20.0,17.574543
17.0,16.217707,13.0,17.497128
15.0,15.745203,25.0,16.251373
16.0,15.3311405,17.0,17.611336
17.0,14.908022,18.0,17.559826
15.0,14.912558,16.0,18.304426
8.0,14.685078,24.0,17.763304
14.0,14.972612,21.0,16.960386
8.0,14.141987,16.0,16.426163
10.0,13.448198,17.0,15.42812
16.0,13.525522,17.0,14.722591
12.0,13.883745,15.0,15.462114
11.0,12.577068,16.0,15.261726
17.0,11.489941,17.0,15.364445
9.0,11.575424,15.0,14.997971
10.0,11.404135,8.0,14.729584
9.0,11.695772,14.0,14.793884
25.0,11.907257,8.0,14.460306
29.0,12.912436,10.0,13.493973
16.0,12.812786,16.0,12.892324
12.0,12.8737335,12.0,11.338316
15.0,12.499458,11.0,10.993959
13.0,12.279112,17.0,9.968906
11.0,12.820299,9.0,10.181416
15.0,12.845537,10.0,11.063677
15.0,12.8000145,9.0,11.838936
13.0,12.863762,25.0,11.922094
11.0,13.528803,29.0,13.143393
18.0,13.20871,16.0,12.550468
14.0,13.065977,12.0,12.973547
10.0,14.199442,15.0,14.981619
16.0,14.831236,13.0,15.438883
15.0,12.1723385,11.0,13.230785
13.0,12.336182,15.0,13.426016
11.0,12.129036,15.0,13.730379
13.0,12.990847,13.0,13.339516
7.0,11.272362,11.0,12.434721
15.0,10.995262,18.0,11.973696
9.0,11.082865,14.0,12.452906
14.0,11.289988,10.0,13.132057
4.0,10.940735,16.0,13.418135
7.0,10.904154,15.0,13.391798
6.0,11.161875,13.0,13.333143
8.0,10.858391,11.0,13.512926
13.0,10.639906,13.0,11.98942
12.0,11.038094,7.0,12.014267
12.0,11.535395,15.0,11.931046
11.0,11.301779,9.0,11.200165
9.0,11.682611,14.0,11.015015
14.0,10.921253,4.0,9.424376
19.0,12.508373,7.0,9.52043
18.0,12.008785,6.0,9.096148
13.0,14.123543,8.0,10.934341
14.0,14.141754,13.0,11.427948
16.0,15.300253,12.0,10.625187
16.0,16.844372,12.0,9.520227
16.0,15.907824,11.0,9.553232
12.0,14.287106,9.0,10.76046
12.0,13.741093,14.0,12.885918
13.0,13.620592,19.0,14.396961
15.0,14.271093,18.0,15.315165
8.0,14.484659,13.0,14.302473
16.0,13.420258,14.0,14.803947
19.0,13.724859,16.0,14.112886
17.0,14.95554,16.0,15.047352
15.0,14.895205,16.0,14.49612
8.0,14.239752,12.0,12.82626
8.0,12.384527,12.0,12.167492
7.0,12.238022,13.0,12.88913
6.0,11.592197,15.0,13.830442
13.0,11.686888,8.0,14.048584
15.0,10.874773,16.0,14.381989
10.0,10.870844,19.0,13.734926
10.0,10.80497,17.0,13.816565
6.0,10.005745,15.0,12.663887
11.0,9.661184,8.0,10.902763
20.0,10.52257,8.0,10.226879
12.0,11.830862,7.0,10.024532
12.0,9.23381,6.0,10.620974
9.0,8.731581,13.0,11.091866
8.0,8.498928,15.0,11.12105
9.0,9.337265,10.0,10.650837
9.0,10.488939,10.0,8.952097
8.0,10.981157,6.0,9.36087
13.0,10.386427,11.0,10.785206
8.0,9.10317,20.0,10.062778
17.0,8.938499,12.0,10.22422
7.0,9.37726,12.0,9.286898
5.0,7.68075,9.0,7.8959465
7.0,7.902279,8.0,8.189249
8.0,7.608534,9.0,7.303955
13.0,6.8344536,9.0,6.6531563
10.0,7.1000996,8.0,8.093418
7.0,7.682785,13.0,7.8667374
5.0,7.84214,8.0,8.704098
7.0,8.652735,17.0,8.991468
20.0,9.171915,7.0,7.536392
13.0,9.219015,5.0,7.9523926
10.0,9.356602,7.0,7.229723
7.0,8.322216,8.0,7.7340527
8.0,7.7329006,13.0,9.005646
11.0,8.680128,10.0,8.528898
13.0,9.587381,7.0,7.253477
7.0,9.762358,5.0,6.5968266
10.0,9.636299,7.0,8.015667
10.0,9.419987,20.0,9.068113
10.0,9.0979805,13.0,9.506126
12.0,10.370295,10.0,8.484682
10.0,9.664251,7.0,7.1116085
13.0,9.37641,8.0,8.451624
10.0,8.6360855,11.0,9.069283
13.0,9.269583,13.0,8.88979
6.0,10.671782,7.0,9.606167
9.0,11.140457,10.0,9.427851
19.0,10.263954,10.0,9.347683
8.0,10.816145,10.0,10.891947
9.0,11.007248,12.0,10.456682
15.0,11.826687,10.0,10.6054325
17.0,12.739927,13.0,10.394297
14.0,12.193365,10.0,10.013273
12.0,12.524792,13.0,10.475096
25.0,14.474699,6.0,9.95849
18.0,18.613201,9.0,9.613703
25.0,20.273708,19.0,9.658627
24.0,20.925457,8.0,9.926586
25.0,21.068813,9.0,11.700115
26.0,21.957455,15.0,14.596703
27.0,24.43919,17.0,15.371504
31.999998,24.967583,14.0,17.22005
26.0,26.05725,12.0,19.606232
25.0,26.544468,25.0,21.270386
29.999998,27.097685,18.0,22.520508
48.0,26.628418,25.0,23.196938
75.0,27.632906,24.0,23.914032
75.0,28.09814,25.0,24.819946
17.0,27.444462,26.0,26.753616
25.0,25.583887,27.0,27.725208
25.0,25.42559,31.999998,29.183037
23.0,24.559566,26.0,29.721987
26.0,24.64862,25.0,29.954344
25.0,24.743614,29.999998,30.197498
23.0,25.603415,48.0,31.288677
25.0,24.191456,75.0,30.76618
27.0,22.916641,75.0,30.33728
25.0,25.327454,17.0,26.59769
25.0,24.698639,25.0,23.575302
21.0,23.1161,25.0,26.220129
22.0,21.693993,23.0,25.201439
25.0,20.296555,26.0,24.731537
17.0,19.24649,25.0,25.519415
18.0,21.063795,23.0,25.40356
24.0,20.680813,25.0,25.282444
20.0,20.640985,27.0,24.987888
26.0,20.033272,25.0,25.08609
19.0,19.32563,25.0,24.339317
17.0,19.221832,21.0,23.698452
22.0,18.455784,22.0,24.22623
16.0,17.820084,25.0,23.964891
17.0,16.812233,17.0,23.539345
17.0,17.042173,18.0,23.35788
17.0,16.471859,24.0,22.497852
18.0,17.446121,20.0,22.318056
18.0,17.202133,26.0,19.98629
18.0,17.605257,19.0,20.26012
24.0,19.009346,17.0,19.548395
18.0,18.31218,22.0,18.65388
17.0,18.135223,16.0,17.994328
15.0,17.909302,17.0,16.837158
20.0,18.16187,17.0,18.397964
22.0,18.980976,17.0,18.31914
16.0,19.26887,18.0,17.848103
19.0,20.205162,18.0,18.532488
21.0,21.565466,18.0,18.15005
28.0,21.76693,24.0,18.17163
28.0,21.802134,18.0,18.554443
27.0,21.595251,17.0,18.876144
20.0,20.532686,15.0,19.524174
23.0,20.272587,20.0,20.211996
15.0,20.035206,22.0,20.03973
17.0,19.758064,16.0,19.628777
19.0,19.31499,19.0,20.41872
25.0,17.984735,21.0,20.929628
17.0,18.592312,28.0,21.092686
22.0,17.608265,28.0,20.942787
13.0,16.624989,27.0,21.086462
15.0,15.610136,20.0,20.16354
18.0,14.54261,23.0,19.495304
15.0,15.476288,15.0,17.485977
9.0,15.212332,17.0,17.778778
14.0,14.723776,19.0,18.7081
15.0,14.155214,25.0,18.04211
10.0,13.355854,17.0,16.88346
13.0,12.5451565,22.0,16.849897
9.0,11.541969,13.0,14.345045
14.0,12.802589,15.0,15.26199
12.0,13.378387,18.0,15.181818
12.0,12.740078,15.0,15.265783
16.0,12.462479,9.0,13.566023
18.0,13.117907,14.0,13.307934
12.0,12.644398,15.0,13.843018
9.0,10.752659,10.0,12.187916
13.0,9.660389,13.0,12.400808
9.0,8.728779,9.0,12.019007
7.0,7.6515064,14.0,12.143658
12.0,8.03521,12.0,11.681154
10.0,8.255297,12.0,11.969696
12.0,8.622253,16.0,12.527491
9.0,8.725016,18.0,12.440405
11.0,9.7051735,12.0,12.587975
14.0,10.0205345,9.0,11.420755
11.0,10.383783,13.0,10.247335
11.0,10.3769455,9.0,8.673128
8.0,8.083574,7.0,7.205185
9.0,9.333927,12.0,7.239666
8.0,9.484266,10.0,8.541317
9.0,9.903353,12.0,11.271154
10.0,9.73802,9.0,11.240623
8.0,9.870968,11.0,11.2978115
12.0,10.008865,14.0,10.8892
12.0,11.011566,11.0,9.500137
8.0,11.52231,11.0,8.787279
14.0,11.7762985,8.0,7.3137875
16.0,13.345657,9.0,7.2680206
22.0,14.7239,8.0,7.4069824
24.0,15.757057,9.0,7.720951
21.0,18.205135,10.0,8.288057
25.0,19.10262,8.0,8.980516
27.0,20.332481,12.0,9.470423
25.0,21.778223,12.0,9.890888
24.0,22.697376,8.0,11.898214
23.0,25.078728,14.0,13.726
29.0,25.529455,16.0,16.18038
29.999998,26.143814,22.0,18.64103
28.0,27.244942,24.0,20.684599
25.0,26.195435,21.0,21.440403
28.0,26.93136,25.0,24.55313
21.0,25.547192,27.0,25.330132
26.0,25.543692,25.0,24.801903
28.0,25.137775,24.0,24.017864
28.0,24.129164,23.0,25.458366
11.0,24.15178,29.0,26.367052
26.0,24.069372,29.999998,26.803274
24.0,24.787575,28.0,26.502562
24.0,24.777763,25.0,26.342901
29.0,24.74402,28.0,26.163782
34.0,24.466858,21.0,27.662561
22.0,24.079866,26.0,27.141125
26.0,25.166985,28.0,26.42993
31.999998,25.125324,28.0,26.426706
24.0,25.17424,11.0,25.62671
27.0,25.12129,26.0,24.719902
23.0,24.863918,24.0,25.699453
21.0,21.48003,24.0,23.787567
27.0,22.339485,29.0,26.185097
21.0,21.271326,34.0,24.565739
20.0,21.239878,22.0,25.337585
25.0,22.28946,26.0,26.512806
26.0,23.066832,31.999998,26.878668
18.0,25.055403,24.0,26.776207
19.0,27.392899,27.0,25.483547
38.0,28.16222,23.0,24.399384
35.0,31.042263,21.0,23.240435
35.0,32.068935,27.0,22.695026
28.0,33.274406,21.0,22.67579
41.0,32.477787,20.0,24.336891
33.0,31.580116,25.0,24.275082
67.0,31.45064,26.0,24.930439
57.0,30.518234,18.0,26.176546
44.0,30.122904,19.0,26.553957
26.0,28.739347,38.0,27.451088
19.0,28.979107,35.0,28.33945
21.0,27.666061,35.0,28.084517
26.0,25.316452,28.0,31.464083
22.0,25.421873,41.0,33.488743
25.0,23.673275,33.0,37.09474
20.0,23.78944,67.0,38.62124
24.0,23.169891,57.0,39.098675
29.999998,24.66339,44.0,34.570488
27.0,19.856995,26.0,27.002562
22.0,19.2406,19.0,25.738054
20.0,16.07596,21.0,22.770119
21.0,17.015125,26.0,24.094725
26.0,20.838799,22.0,25.46207
20.0,24.112535,25.0,23.81174
27.0,23.872314,20.0,21.272354
22.0,24.267467,24.0,21.82104
35.0,23.790802,29.999998,22.946138
23.0,22.99633,27.0,22.894276
17.0,21.887196,22.0,23.24695
21.0,21.119127,20.0,23.175156
28.0,22.065022,21.0,24.028996
29.0,21.777279,26.0,24.409817
20.0,21.293655,20.0,24.297457
19.0,20.957321,27.0,23.92952
21.0,20.540577,22.0,22.942808
25.0,21.157722,35.0,22.854294
19.0,20.543468,23.0,23.154032
22.0,20.750504,17.0,23.109886
14.0,19.244556,21.0,25.376595
21.0,20.751015,28.0,24.022388
23.0,19.645405,29.0,22.494358
15.0,19.518505,20.0,23.542427
19.0,19.25684,19.0,21.553555
25.0,20.134493,21.0,20.77485
26.0,22.614567,25.0,20.79566
22.0,22.828518,19.0,21.47374
22.0,23.182297,22.0,21.51147
23.0,22.50858,14.0,20.115906
23.0,22.371216,21.0,20.027607
23.0,21.98161,23.0,19.92574
27.0,21.689938,15.0,22.357096
14.0,21.202763,19.0,22.893723
23.0,21.953384,25.0,23.92154
24.0,22.156782,26.0,25.776155
19.0,21.857975,22.0,21.68444
23.0,21.652224,22.0,23.684834
21.0,20.772614,23.0,23.845276
17.0,19.764292,23.0,23.017292
18.0,19.55151,23.0,23.159824
22.0,20.89944,27.0,22.904808
27.0,21.780113,14.0,22.777876
27.0,21.890207,23.0,23.36061
30.999998,22.958782,24.0,23.605118
24.0,20.741257,19.0,23.77026
21.0,21.103004,23.0,23.823635
14.0,21.234035,21.0,22.409954
14.0,20.537628,17.0,23.97482
9.0,19.75812,18.0,23.957489
23.0,19.590126,22.0,24.232948
19.0,20.572136,27.0,25.433884
24.0,21.286121,27.0,26.201847
25.0,21.339748,30.999998,25.374462
22.0,21.338516,24.0,23.9748
15.0,21.486492,21.0,22.005856
22.0,21.343437,14.0,19.500057
23.0,21.216818,14.0,18.395693
22.0,21.361692,9.0,19.533585
15.0,21.016676,23.0,22.335718
19.0,21.3803,19.0,23.576313
25.0,22.476599,24.0,23.093124
24.0,22.163868,25.0,23.742363
19.0,22.2039,22.0,23.315456
22.0,19.8914,15.0,23.756996
14.0,18.154205,22.0,23.553623
12.0,16.18279,23.0,22.777977
16.0,14.029259,22.0,21.394238
21.0,16.314716,15.0,22.458403
26.0,19.038544,19.0,23.000286
21.0,20.744244,25.0,22.349306
12.0,18.747944,24.0,22.166264
15.0,18.529255,19.0,21.848522
14.0,19.56047,22.0,20.341707
16.0,19.528961,14.0,18.140507
23.0,18.183329,12.0,18.251434
24.0,18.028011,16.0,17.928055
21.0,18.365519,21.0,19.677784
23.0,18.90046,26.0,19.723919
18.0,20.403631,21.0,18.861902
19.0,19.89774,12.0,18.006649
20.0,19.674637,15.0,16.08371
20.0,19.211037,14.0,15.987915
17.0,17.068577,16.0,17.891987
17.0,15.873318,23.0,18.062641
15.0,16.77266,24.0,17.942116
18.0,17.964798,21.0,19.68545
21.0,18.4264,23.0,19.196749
25.0,19.091846,18.0,18.39167
24.0,18.710594,19.0,17.281322
24.0,18.830915,20.0,18.501032
14.0,18.987875,20.0,18.193226
16.0,20.068333,17.0,17.827177
21.0,20.880434,17.0,17.750748
22.0,21.011559,15.0,17.596903
17.0,20.220303,18.0,18.132324
24.0,20.019508,21.0,19.13344
16.0,19.64302,25.0,20.4045
21.0,20.365202,24.0,20.561813
17.0,20.806889,24.0,19.618181
22.0,21.017975,14.0,18.767193
25.0,21.485416,16.0,19.410732
25.0,20.970013,21.0,20.200867
26.0,21.578516,22.0,20.785343
26.0,23.046017,17.0,21.988235
24.0,24.1697,24.0,20.609745
22.0,24.961594,16.0,19.797031
22.0,25.184631,21.0,20.189632
21.0,23.890007,17.0,19.574718
20.0,22.912113,22.0,22.217749
22.0,21.852367,25.0,23.358854
24.0,21.536324,25.0,24.103603
15.0,21.27157,26.0,23.066013
13.0,18.459618,26.0,22.103573
19.0,17.336004,24.0,21.962763
12.0,14.930515,22.0,22.368927
16.0,14.828806,22.0,22.653366
16.0,15.55534,21.0,22.360327
18.0,17.366045,20.0,20.011036
18.0,18.844767,22.0,18.320293
21.0,19.172348,24.0,18.561668
18.0,19.884224,15.0,19.262207
20.0,19.27539,13.0,18.95017
14.0,17.553722,19.0,18.58621
14.0,16.794287,12.0,18.193275
12.0,15.233101,16.0,16.10459
19.0,15.664328,16.0,18.412834
10.0,14.635698,18.0,18.140936
22.0,14.376978,18.0,18.21643
14.0,13.4998,21.0,17.629278
12.0,12.490419,18.0,16.614428
10.0,10.571674,20.0,16.181664
9.0,9.761425,14.0,14.745192
11.0,9.410603,14.0,14.075138
13.0,10.804955,12.0,13.3246975
9.0,10.9336815,19.0,12.983158
9.0,11.617081,10.0,13.53838
12.0,12.15461,22.0,13.972027
18.0,12.728157,14.0,12.507069
17.0,11.936325,12.0,12.8032
15.0,12.00235,10.0,9.00692
9.0,9.828583,9.0,9.070728
9.0,7.4995117,11.0,9.172802
9.0,7.803652,13.0,9.013372
12.0,9.736876,9.0,10.490654
18.0,13.325556,9.0,11.353004
10.0,13.425337,12.0,10.667362
12.0,12.380466,18.0,11.4103985
11.0,11.424662,17.0,11.281994
16.0,12.239851,15.0,10.290653
11.0,11.021423,9.0,8.179434
11.0,8.783838,9.0,8.321165
10.0,9.857269,9.0,9.403435
8.0,8.907711,12.0,10.303167
10.0,9.816856,18.0,10.266167
13.0,12.658047,10.0,10.986719
16.0,13.156881,12.0,11.409172
11.0,9.859266,11.0,10.961208
8.0,8.889524,16.0,10.668182
6.0,7.748314,11.0,9.6938095
8.0,8.307892,11.0,9.519211
6.0,8.512323,10.0,8.969742
11.0,8.474539,8.0,10.062534
9.0,8.742783,10.0,10.569752
9.0,9.410469,13.0,10.850754
17.0,10.324732,16.0,10.8085
16.0,10.79818,11.0,9.815256
15.0,10.032158,8.0,8.070257
8.0,9.622414,6.0,6.8378716
7.0,10.020472,8.0,8.570507
10.0,9.972507,6.0,8.709486
9.0,10.480305,11.0,8.97847
11.0,11.657106,9.0,9.03327
13.0,12.525234,9.0,10.697987
4.0,11.244186,17.0,9.6903515
8.0,10.935507,16.0,9.586903
19.0,10.5325775,15.0,9.498632
6.0,9.167376,8.0,7.22439
5.0,8.289719,7.0,7.71574
7.0,8.828518,10.0,10.393787
9.0,8.443697,9.0,9.39987
14.0,9.309168,11.0,8.92214
21.0,10.714729,13.0,8.20863
7.0,11.976759,4.0,8.548618
9.0,12.272476,8.0,8.339956
13.0,11.800081,19.0,7.572397
14.0,12.494038,6.0,7.4273033
20.0,13.244341,5.0,7.098913
10.0,12.919018,7.0,6.7633266
12.0,13.385521,9.0,9.640409
12.0,13.5430355,14.0,9.878592
16.0,13.400656,21.0,9.910925
20.0,13.4825115,7.0,10.168554
14.0,13.191471,9.0,10.373476
9.0,13.318064,13.0,11.84684
22.0,13.956388,14.0,14.475828
16.0,12.972773,20.0,13.047092
7.0,12.752005,10.0,12.698793
8.0,13.187304,12.0,12.901571
14.0,12.950817,12.0,14.01679
13.0,13.837397,16.0,15.738083
17.0,13.137402,20.0,15.252949
13.0,14.007896,14.0,15.533613
12.0,15.420774,9.0,14.300137
43.0,21.230183,22.0,12.589577
47.0,27.142752,16.0,12.154064
26.0,27.758152,7.0,12.0108795
28.0,22.94911,8.0,12.848295
22.0,22.98397,14.0,12.959185
22.0,22.943535,13.0,14.696566
25.0,23.748943,17.0,14.781261
21.0,23.289017,13.0,15.1318
25.0,22.574463,12.0,18.764488
25.0,21.968021,43.0,26.712938
20.0,22.033365,47.0,28.884937
21.0,21.294518,26.0,28.782158
27.0,23.957184,28.0,25.503437
24.0,24.689281,22.0,26.191338
27.0,26.375792,22.0,24.676182
25.0,25.674053,25.0,24.1321
22.0,25.69026,21.0,24.617073
21.0,23.546738,25.0,24.971302
16.0,22.799,25.0,24.13378
27.0,20.801186,20.0,23.921661
25.0,21.200008,21.0,23.926651
20.0,20.79823,27.0,23.537027
20.0,20.215643,24.0,24.030111
17.0,20.133217,27.0,23.939308
20.0,19.496666,25.0,22.641415
27.0,18.789703,22.0,22.099314
15.0,17.933863,21.0,22.162321
17.0,16.868137,16.0,21.442856
18.0,17.491318,27.0,21.075094
18.0,18.139315,25.0,22.247158
18.0,18.259747,20.0,21.347359
26.0,20.173168,20.0,21.00466
9.0,20.87473,17.0,21.098812
16.0,20.085266,20.0,19.228416
23.0,19.803932,27.0,18.13612
